machine_id,machine_type,active_time,fault_type,repair/replace_type,cost,event_type
4,Forklift,168000,,Maintenance Service,50,Service
4,Forklift,171000,,Maintenance Service,50,Service
4,Forklift,174000,,Maintenance Service,50,Service
4,Forklift,174250,Brake System,Replaced Brake System,200,Failure
4,Forklift,177000,,Maintenance Service,50,Service
4,Forklift,178263,Battery,Replaced Battery,150,Failure
4,Forklift,180000,,Maintenance Service,50,Service
4,Forklift,180152,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,183000,,Maintenance Service,50,Service
4,Forklift,183871,Brake System,Replaced Brake System,200,Failure
4,Forklift,186000,,Maintenance Service,50,Service
4,Forklift,189000,,Maintenance Service,50,Service
4,Forklift,191157,Battery,Replaced Battery,150,Failure
4,Forklift,192000,,Maintenance Service,50,Service
4,Forklift,193158,Brake System,Replaced Brake System,200,Failure
4,Forklift,194854,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,195000,,Maintenance Service,50,Service
4,Forklift,198000,,Maintenance Service,50,Service
4,Forklift,201000,,Maintenance Service,50,Service
4,Forklift,202600,Brake System,Replaced Brake System,200,Failure
4,Forklift,204000,,Maintenance Service,50,Service
4,Forklift,204361,Battery,Replaced Battery,150,Failure
4,Forklift,207000,,Maintenance Service,50,Service
4,Forklift,209373,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,210000,,Maintenance Service,50,Service
4,Forklift,212579,Brake System,Replaced Brake System,200,Failure
4,Forklift,213000,,Maintenance Service,50,Service
4,Forklift,216000,,Maintenance Service,50,Service
4,Forklift,217580,Battery,Replaced Battery,150,Failure
4,Forklift,219000,,Maintenance Service,50,Service
4,Forklift,221747,Brake System,Replaced Brake System,200,Failure
4,Forklift,222000,,Maintenance Service,50,Service
4,Forklift,223597,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,225000,,Maintenance Service,50,Service
4,Forklift,228000,,Maintenance Service,50,Service
4,Forklift,231000,,Maintenance Service,50,Service
4,Forklift,231027,Brake System,Replaced Brake System,200,Failure
4,Forklift,231527,Wiring Harness,Preemptive Replacement of Wiring Harness,300,Preemptive Replacement
4,Forklift,231568,Battery,Replaced Battery,150,Failure
4,Forklift,232068,Battery,Preemptive Replacement of Battery,150,Preemptive Replacement
4,Forklift,234000,,Maintenance Service,50,Service
4,Forklift,237000,,Maintenance Service,50,Service
4,Forklift,240000,,Maintenance Service,50,Service
4,Forklift,241433,Brake System,Replaced Brake System,200,Failure
4,Forklift,241933,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,243000,,Maintenance Service,50,Service
4,Forklift,244257,Battery,Replaced Battery,150,Failure
4,Forklift,245505,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,246000,,Maintenance Service,50,Service
4,Forklift,246005,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,249000,,Maintenance Service,50,Service
4,Forklift,252000,,Maintenance Service,50,Service
4,Forklift,253912,Brake System,Replaced Brake System,200,Failure
4,Forklift,254412,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,255000,,Maintenance Service,50,Service
4,Forklift,257266,Battery,Replaced Battery,150,Failure
4,Forklift,258000,,Maintenance Service,50,Service
4,Forklift,260056,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,261000,,Maintenance Service,50,Service
4,Forklift,262393,Brake System,Replaced Brake System,200,Failure
4,Forklift,264000,,Maintenance Service,50,Service
4,Forklift,267000,,Maintenance Service,50,Service
4,Forklift,270000,,Maintenance Service,50,Service
4,Forklift,270132,Battery,Replaced Battery,150,Failure
4,Forklift,271366,Brake System,Replaced Brake System,200,Failure
4,Forklift,273000,,Maintenance Service,50,Service
4,Forklift,275475,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,275975,Wiring Harness,Preemptive Replacement of Wiring Harness,300,Preemptive Replacement
4,Forklift,276000,,Maintenance Service,50,Service
4,Forklift,279000,,Maintenance Service,50,Service
4,Forklift,281187,Brake System,Replaced Brake System,200,Failure
4,Forklift,281687,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,282000,,Maintenance Service,50,Service
4,Forklift,282695,Battery,Replaced Battery,150,Failure
4,Forklift,285000,,Maintenance Service,50,Service
4,Forklift,288000,,Maintenance Service,50,Service
4,Forklift,289549,Brake System,Replaced Brake System,200,Failure
4,Forklift,290198,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,291000,,Maintenance Service,50,Service
4,Forklift,294000,,Maintenance Service,50,Service
4,Forklift,295671,Battery,Replaced Battery,150,Failure
4,Forklift,297000,,Maintenance Service,50,Service
4,Forklift,298596,Brake System,Replaced Brake System,200,Failure
4,Forklift,300000,,Maintenance Service,50,Service
4,Forklift,303000,,Maintenance Service,50,Service
4,Forklift,304453,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,306000,,Maintenance Service,50,Service
4,Forklift,307424,Brake System,Replaced Brake System,200,Failure
4,Forklift,309000,,Maintenance Service,50,Service
4,Forklift,309397,Battery,Replaced Battery,150,Failure
4,Forklift,312000,,Maintenance Service,50,Service
4,Forklift,315000,,Maintenance Service,50,Service
4,Forklift,317349,Brake System,Replaced Brake System,200,Failure
4,Forklift,318000,,Maintenance Service,50,Service
4,Forklift,319378,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,319878,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,321000,,Maintenance Service,50,Service
4,Forklift,321763,Battery,Replaced Battery,150,Failure
4,Forklift,324000,,Maintenance Service,50,Service
4,Forklift,327000,,Maintenance Service,50,Service
4,Forklift,327898,Brake System,Replaced Brake System,200,Failure
4,Forklift,330000,,Maintenance Service,50,Service
4,Forklift,333000,,Maintenance Service,50,Service
4,Forklift,333880,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,335500,Battery,Replaced Battery,150,Failure
4,Forklift,336000,,Maintenance Service,50,Service
4,Forklift,337003,Brake System,Replaced Brake System,200,Failure
4,Forklift,339000,,Maintenance Service,50,Service
4,Forklift,342000,,Maintenance Service,50,Service
4,Forklift,345000,,Maintenance Service,50,Service
4,Forklift,345854,Brake System,Replaced Brake System,200,Failure
4,Forklift,348000,,Maintenance Service,50,Service
4,Forklift,348585,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,348674,Battery,Replaced Battery,150,Failure
4,Forklift,351000,,Maintenance Service,50,Service
4,Forklift,354000,,Maintenance Service,50,Service
4,Forklift,355335,Brake System,Replaced Brake System,200,Failure
4,Forklift,357000,,Maintenance Service,50,Service
4,Forklift,360000,,Maintenance Service,50,Service
4,Forklift,362266,Battery,Replaced Battery,150,Failure
4,Forklift,363000,,Maintenance Service,50,Service
4,Forklift,363920,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,364270,Brake System,Replaced Brake System,200,Failure
4,Forklift,366000,,Maintenance Service,50,Service
4,Forklift,369000,,Maintenance Service,50,Service
4,Forklift,372000,,Maintenance Service,50,Service
4,Forklift,374058,Brake System,Replaced Brake System,200,Failure
4,Forklift,374356,Battery,Replaced Battery,150,Failure
4,Forklift,375000,,Maintenance Service,50,Service
4,Forklift,378000,,Maintenance Service,50,Service
4,Forklift,379076,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,381000,,Maintenance Service,50,Service
4,Forklift,383200,Brake System,Replaced Brake System,200,Failure
4,Forklift,384000,,Maintenance Service,50,Service
4,Forklift,387000,,Maintenance Service,50,Service
4,Forklift,387428,Battery,Replaced Battery,150,Failure
4,Forklift,387928,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,390000,,Maintenance Service,50,Service
4,Forklift,393000,,Maintenance Service,50,Service
4,Forklift,393675,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,395456,Brake System,Replaced Brake System,200,Failure
4,Forklift,395956,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
4,Forklift,396000,,Maintenance Service,50,Service
4,Forklift,399000,,Maintenance Service,50,Service
4,Forklift,400411,Battery,Replaced Battery,150,Failure
4,Forklift,402000,,Maintenance Service,50,Service
4,Forklift,403899,Brake System,Replaced Brake System,200,Failure
4,Forklift,405000,,Maintenance Service,50,Service
4,Forklift,408000,,Maintenance Service,50,Service
4,Forklift,408333,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,411000,,Maintenance Service,50,Service
4,Forklift,413308,Brake System,Replaced Brake System,200,Failure
4,Forklift,413921,Battery,Replaced Battery,150,Failure
4,Forklift,414000,,Maintenance Service,50,Service
4,Forklift,417000,,Maintenance Service,50,Service
4,Forklift,420000,,Maintenance Service,50,Service
4,Forklift,422374,Brake System,Replaced Brake System,200,Failure
4,Forklift,423000,,Maintenance Service,50,Service
4,Forklift,423021,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,426000,,Maintenance Service,50,Service
4,Forklift,427589,Battery,Replaced Battery,150,Failure
4,Forklift,429000,,Maintenance Service,50,Service
4,Forklift,431494,Brake System,Replaced Brake System,200,Failure
4,Forklift,432000,,Maintenance Service,50,Service
4,Forklift,435000,,Maintenance Service,50,Service
4,Forklift,437022,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,438000,,Maintenance Service,50,Service
4,Forklift,440236,Battery,Replaced Battery,150,Failure
4,Forklift,440375,Brake System,Replaced Brake System,200,Failure
4,Forklift,441000,,Maintenance Service,50,Service
4,Forklift,444000,,Maintenance Service,50,Service
4,Forklift,447000,,Maintenance Service,50,Service
4,Forklift,449779,Brake System,Replaced Brake System,200,Failure
4,Forklift,450000,,Maintenance Service,50,Service
4,Forklift,451634,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,452730,Battery,Replaced Battery,150,Failure
4,Forklift,453000,,Maintenance Service,50,Service
4,Forklift,456000,,Maintenance Service,50,Service
4,Forklift,458941,Brake System,Replaced Brake System,200,Failure
4,Forklift,459000,,Maintenance Service,50,Service
4,Forklift,462000,,Maintenance Service,50,Service
4,Forklift,465000,,Maintenance Service,50,Service
4,Forklift,465688,Battery,Replaced Battery,150,Failure
4,Forklift,466373,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,468000,,Maintenance Service,50,Service
4,Forklift,468647,Brake System,Replaced Brake System,200,Failure
4,Forklift,471000,,Maintenance Service,50,Service
4,Forklift,474000,,Maintenance Service,50,Service
4,Forklift,477000,,Maintenance Service,50,Service
4,Forklift,478706,Brake System,Replaced Brake System,200,Failure
4,Forklift,479671,Battery,Replaced Battery,150,Failure
4,Forklift,480000,,Maintenance Service,50,Service
4,Forklift,481200,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,483000,,Maintenance Service,50,Service
4,Forklift,486000,,Maintenance Service,50,Service
4,Forklift,488140,Brake System,Replaced Brake System,200,Failure
4,Forklift,489000,,Maintenance Service,50,Service
4,Forklift,492000,,Maintenance Service,50,Service
4,Forklift,493020,Battery,Replaced Battery,150,Failure
4,Forklift,495000,,Maintenance Service,50,Service
4,Forklift,495978,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,497346,Brake System,Replaced Brake System,200,Failure
4,Forklift,498000,,Maintenance Service,50,Service
4,Forklift,501000,,Maintenance Service,50,Service
4,Forklift,504000,,Maintenance Service,50,Service
4,Forklift,506552,Battery,Replaced Battery,150,Failure
4,Forklift,507000,,Maintenance Service,50,Service
4,Forklift,507019,Brake System,Replaced Brake System,200,Failure
4,Forklift,510000,,Maintenance Service,50,Service
4,Forklift,511063,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,513000,,Maintenance Service,50,Service
4,Forklift,516000,,Maintenance Service,50,Service
4,Forklift,516950,Brake System,Replaced Brake System,200,Failure
4,Forklift,519000,,Maintenance Service,50,Service
4,Forklift,519301,Battery,Replaced Battery,150,Failure
4,Forklift,522000,,Maintenance Service,50,Service
4,Forklift,525000,,Maintenance Service,50,Service
4,Forklift,525975,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,526161,Brake System,Replaced Brake System,200,Failure
4,Forklift,528000,,Maintenance Service,50,Service
4,Forklift,531000,,Maintenance Service,50,Service
4,Forklift,532495,Battery,Replaced Battery,150,Failure
4,Forklift,534000,,Maintenance Service,50,Service
4,Forklift,535200,Brake System,Replaced Brake System,200,Failure
4,Forklift,537000,,Maintenance Service,50,Service
4,Forklift,540000,,Maintenance Service,50,Service
4,Forklift,540841,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,543000,,Maintenance Service,50,Service
4,Forklift,544324,Brake System,Replaced Brake System,200,Failure
4,Forklift,546000,,Maintenance Service,50,Service
4,Forklift,546149,Battery,Replaced Battery,150,Failure
4,Forklift,549000,,Maintenance Service,50,Service
4,Forklift,552000,,Maintenance Service,50,Service
4,Forklift,553629,Brake System,Replaced Brake System,200,Failure
4,Forklift,555000,,Maintenance Service,50,Service
4,Forklift,555612,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,558000,,Maintenance Service,50,Service
4,Forklift,559519,Battery,Replaced Battery,150,Failure
4,Forklift,561000,,Maintenance Service,50,Service
4,Forklift,562739,Brake System,Replaced Brake System,200,Failure
4,Forklift,564000,,Maintenance Service,50,Service
4,Forklift,567000,,Maintenance Service,50,Service
4,Forklift,570000,,Maintenance Service,50,Service
4,Forklift,570090,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,571950,Brake System,Replaced Brake System,200,Failure
4,Forklift,572387,Battery,Replaced Battery,150,Failure
4,Forklift,573000,,Maintenance Service,50,Service
4,Forklift,576000,,Maintenance Service,50,Service
4,Forklift,579000,,Maintenance Service,50,Service
4,Forklift,581351,Brake System,Replaced Brake System,200,Failure
4,Forklift,582000,,Maintenance Service,50,Service
4,Forklift,584922,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,585000,,Maintenance Service,50,Service
4,Forklift,585177,Battery,Replaced Battery,150,Failure
4,Forklift,588000,,Maintenance Service,50,Service
4,Forklift,590844,Brake System,Replaced Brake System,200,Failure
4,Forklift,591000,,Maintenance Service,50,Service
4,Forklift,594000,,Maintenance Service,50,Service
4,Forklift,597000,,Maintenance Service,50,Service
4,Forklift,598870,Battery,Replaced Battery,150,Failure
4,Forklift,600000,,Maintenance Service,50,Service
4,Forklift,600118,Brake System,Replaced Brake System,200,Failure
4,Forklift,600497,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,603000,,Maintenance Service,50,Service
4,Forklift,606000,,Maintenance Service,50,Service
4,Forklift,609000,,Maintenance Service,50,Service
4,Forklift,609734,Brake System,Replaced Brake System,200,Failure
4,Forklift,611931,Battery,Replaced Battery,150,Failure
4,Forklift,612000,,Maintenance Service,50,Service
4,Forklift,615000,,Maintenance Service,50,Service
4,Forklift,615184,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,618000,,Maintenance Service,50,Service
4,Forklift,619711,Brake System,Replaced Brake System,200,Failure
4,Forklift,621000,,Maintenance Service,50,Service
4,Forklift,624000,,Maintenance Service,50,Service
4,Forklift,625082,Battery,Replaced Battery,150,Failure
4,Forklift,627000,,Maintenance Service,50,Service
4,Forklift,628783,Brake System,Replaced Brake System,200,Failure
4,Forklift,630000,,Maintenance Service,50,Service
4,Forklift,630918,Wiring Harness,Replaced Wiring Harness,300,Failure
4,Forklift,633000,,Maintenance Service,50,Service
4,Forklift,636000,,Maintenance Service,50,Service
4,Forklift,637735,Brake System,Replaced Brake System,200,Failure
4,Forklift,638302,Battery,Replaced Battery,150,Failure
4,Forklift,639000,,Maintenance Service,50,Service
4,Forklift,642000,,Maintenance Service,50,Service
